,_version_,content,content_raw,id,like,name,profile_image,retweet_count,time,tweet_image,category
739,1.56065E+18,Why people are voting for Marine Le Pen in the French elections https://t.co/ig6Dnw0vou,Why people are voting for Marine Le Pen in the French elections https://t.co/ig6Dnw0vou,8.36351E+17,796,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[563],2017-02-27T23:03:12Z,no image,
659,1.56065E+18,White House calls Kansas shooting racist https://t.co/6wWsAvdOZx,White House calls Kansas shooting racist https://t.co/6wWsAvdOZx,8.36704E+17,238,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[103],2017-02-28T22:26:10Z,no image,
348,1.56065E+18,"After a biathlon triumph, pair of Americans make another breakthrough in cross-country skiing https://t.co/CDhdXkgU7q","After a biathlon triumph, pair of Americans make another breakthrough in cross-country skiing https://t.co/CDhdXkgU7q",8.36498E+17,30,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[14],2017-02-28T08:48:21Z,no image,
463,1.56065E+18,US #NSA spy agency risks talent exodus amid morale slump and fears over #DonaldTrump  https://t.co/Wkts8LbMpS https://t.co/LW2oZR9vly,US #NSA spy agency risks talent exodus amid morale slump and fears over #DonaldTrump  https://t.co/Wkts8LbMpS https://t.co/LW2oZR9vly,8.36708E+17,1,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[2],2017-02-28T22:40:09Z,no image,
325,1.56065E+18,"The 10-Point: @Gerardtbaker on Trump?€?s speech to Congress tonight and more https://t.co/dtQSmrtjpr 
Sign up here:?€? https://t.co/2StANWdFFL","The 10-Point: @Gerardtbaker on Trump?€?s speech to Congress tonight and more https://t.co/dtQSmrtjpr 
Sign up here:?€? https://t.co/2StANWdFFL",8.36577E+17,31,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[20],2017-02-28T14:01:46Z,no image,
186,1.56065E+18,"An Australian man has been charged with allegedly helping ISIS to develop ""high-tech"" missile capabilities?€? https://t.co/YPmZ57P3rl","An Australian man has been charged with allegedly helping ISIS to develop ""high-tech"" missile capabilities?€? https://t.co/YPmZ57P3rl",8.36562E+17,99,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[82],2017-02-28T13:00:03Z,no image,
123,1.56065E+18,"Here?€?s what to watch for in President Trump's address to Congress: https://t.co/NC7f8sM8hS

Watch tonight on CNN at?€? https://t.co/0iasCfTbpT","Here?€?s what to watch for in President Trump's address to Congress: https://t.co/NC7f8sM8hS

Watch tonight on CNN at?€? https://t.co/0iasCfTbpT",8.36709E+17,70,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[56],2017-02-28T22:45:01Z,no image,
853,1.56065E+18,The idea is a break from the crackdown on undocumented immigrants that Trump has taken in his first weeks in office https://t.co/YJj5oZvKIW,The idea is a break from the crackdown on undocumented immigrants that Trump has taken in his first weeks in office https://t.co/YJj5oZvKIW,8.36714E+17,153,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[91],2017-02-28T23:04:01Z,no image,
608,1.56065E+18,Murder investigation into mysterious family disappearance in France https://t.co/4LqxORN4AA,Murder investigation into mysterious family disappearance in France https://t.co/4LqxORN4AA,8.36819E+17,73,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[62],2017-03-01T06:03:05Z,no image,
143,1.56065E+18,President Trump says he believes former President Obama is behind the leaks within his administration?€? https://t.co/pPTqYs64CJ,President Trump says he believes former President Obama is behind the leaks within his administration?€? https://t.co/pPTqYs64CJ,8.36667E+17,580,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[378],2017-02-28T20:00:03Z,no image,
958,1.56065E+18,"After 130 years, the Harvard Law Review elects a black woman president https://t.co/sMK1slwgCG https://t.co/p780W51HRw","After 130 years, the Harvard Law Review elects a black woman president https://t.co/sMK1slwgCG https://t.co/p780W51HRw",8.36418E+17,4368,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[1959],2017-02-28T03:31:06Z,no image,
197,1.56065E+18,"Persecution of Christians and other faith groups in China has ""intensified"" in recent years, a new report says?€? https://t.co/v1g2j871XB","Persecution of Christians and other faith groups in China has ""intensified"" in recent years, a new report says?€? https://t.co/v1g2j871XB",8.36535E+17,166,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[211],2017-02-28T11:16:01Z,no image,
609,1.56065E+18,RT @BBCIndia: How India uses recycled pipes to detect ferocious solar storms https://t.co/SY7HJRx8hk https://t.co/FUlO4PlmLf,RT @BBCIndia: How India uses recycled pipes to detect ferocious solar storms https://t.co/SY7HJRx8hk https://t.co/FUlO4PlmLf,8.36814E+17,0,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[47],2017-03-01T05:41:54Z,https://pbs.twimg.com/media/C5zuxQXXQAIy14S.jpg,
279,1.56065E+18,Two regional Fed boards wanted to raise the discount rate in January https://t.co/FCqJwoSCA7,Two regional Fed boards wanted to raise the discount rate in January https://t.co/FCqJwoSCA7,8.36685E+17,14,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[15],2017-02-28T21:10:00Z,no image,
293,1.56065E+18,Sessions says Justice Department to ease up on police department probes https://t.co/GSTs9Nd6CR,Sessions says Justice Department to ease up on police department probes https://t.co/GSTs9Nd6CR,8.3666E+17,83,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[93],2017-02-28T19:30:20Z,no image,
400,1.56065E+18,Saudi Arabia's King Salman arrives in Indonesia under tight security https://t.co/cwj59obuvM https://t.co/1JcZHlhjBu,Saudi Arabia's King Salman arrives in Indonesia under tight security https://t.co/cwj59obuvM https://t.co/1JcZHlhjBu,8.3684E+17,4,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[4],2017-03-01T07:24:55Z,no image,
122,1.56065E+18,"Ahead of the President's speech, the White House asked the Pentagon for details on the Yemen raid?€? https://t.co/PUtPybd05H","Ahead of the President's speech, the White House asked the Pentagon for details on the Yemen raid?€? https://t.co/PUtPybd05H",8.36709E+17,195,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[114],2017-02-28T22:45:02Z,no image,
183,1.56065E+18,@steffielooX may we have permission to feature your photo? Verify here: https://t.co/gVmdu6zEsQ,@steffielooX may we have permission to feature your photo? Verify here: https://t.co/gVmdu6zEsQ,8.36569E+17,0,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[2],2017-02-28T13:31:00Z,no image,
202,1.56065E+18,"Samsung heir?€?s prison life: 7 hours of TV, $1.25 meals
https://t.co/F9x7cua7R0","Samsung heir?€?s prison life: 7 hours of TV, $1.25 meals
https://t.co/F9x7cua7R0",8.36841E+17,37,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[31],2017-03-01T07:30:07Z,no image,
438,1.56065E+18,2 taxi firms plan to Grab hold of more customers https://t.co/1F63aXvwjQ https://t.co/xobsLkOfqY,2 taxi firms plan to Grab hold of more customers https://t.co/1F63aXvwjQ https://t.co/xobsLkOfqY,8.36759E+17,1,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[5],2017-03-01T02:05:01Z,no image,
246,1.56065E+18,"For its 30th anniversary season, Jazz at Lincoln Center is turning to an unlikely partner:  Walt Whitman https://t.co/HvZVIxdQVP","For its 30th anniversary season, Jazz at Lincoln Center is turning to an unlikely partner:  Walt Whitman https://t.co/HvZVIxdQVP",8.36748E+17,101,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[54],2017-03-01T01:20:05Z,no image,
415,1.56065E+18,"Analysis: #donaldtrump gives presidential speech, but bipartisanship still a remote prospect #JointAddress?€? https://t.co/dKWeQffWR6","Analysis: #donaldtrump gives presidential speech, but bipartisanship still a remote prospect #JointAddress?€? https://t.co/dKWeQffWR6",8.36813E+17,4,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[0],2017-03-01T05:38:53Z,no image,
932,1.56065E+18,"These antibiotic-resistant ""superbugs"" pose an enormous threat to human health https://t.co/GtdYHLR6Pb","These antibiotic-resistant ""superbugs"" pose an enormous threat to human health https://t.co/GtdYHLR6Pb",8.36498E+17,272,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[251],2017-02-28T08:46:04Z,no image,
765,1.56065E+18,Producer 'devastated' at photo mix-up https://t.co/EgfLa3gasv,Producer 'devastated' at photo mix-up https://t.co/EgfLa3gasv,8.36235E+17,183,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[136],2017-02-27T15:22:20Z,no image,
906,1.56065E+18,"Muslim activists raised more than $130,000 to help restore desecrated Jewish graves nationwide https://t.co/SwKBewmkBO","Muslim activists raised more than $130,000 to help restore desecrated Jewish graves nationwide https://t.co/SwKBewmkBO",8.36573E+17,5740,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[2896],2017-02-28T13:45:07Z,no image,
835,1.56065E+18,"RT @nytvideo: Trump: ""America must put its own citizens first, because only then can we truly make America great again."" https://t.co/MNU82?€?","RT @nytvideo: Trump: ""America must put its own citizens first, because only then can we truly make America great again."" https://t.co/MNU82?€?",8.36765E+17,0,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[78],2017-03-01T02:26:44Z,no image,
887,1.56065E+18,A look at some of the main issues hanging over the coming budget and spending fight https://t.co/3stUp98DN6,A look at some of the main issues hanging over the coming budget and spending fight https://t.co/3stUp98DN6,8.36625E+17,186,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[101],2017-02-28T17:10:06Z,no image,
129,1.56065E+18,Here's what to watch for in President Trump's first address to Congress tonight: https://t.co/T1v5Sl8LSZ?€? https://t.co/vWOrCL2rHG,Here's what to watch for in President Trump's first address to Congress tonight: https://t.co/T1v5Sl8LSZ?€? https://t.co/vWOrCL2rHG,8.36701E+17,103,CNN,https://pbs.twimg.com/profile_images/508960761826131968/LnvhR8ED_normal.png,[74],2017-02-28T22:13:12Z,no image,
637,1.56065E+18,"#JointSession: We may be a nation divided on policies, we are a country that stands united in condemning hate &amp; evi?€? https://t.co/78blHgp1TZ","#JointSession: We may be a nation divided on policies, we are a country that stands united in condemning hate &amp; evi?€? https://t.co/78blHgp1TZ",8.36764E+17,164,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[50],2017-03-01T02:24:27Z,no image,
402,1.56065E+18,Iraqi army effectively cut last main exit road out of Mosul https://t.co/R5fviOeQSK,Iraqi army effectively cut last main exit road out of Mosul https://t.co/R5fviOeQSK,8.36838E+17,2,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[1],2017-03-01T07:18:45Z,no image,
784,1.56065E+18,N Ireland breast milk bank faces shortage https://t.co/q4KnKbmZ2Q,N Ireland breast milk bank faces shortage https://t.co/q4KnKbmZ2Q,8.36161E+17,85,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[60],2017-02-27T10:27:59Z,no image,
770,1.56065E+18,Rio carnival: 20 hurt as out-of-control float hits fence https://t.co/TelbtZ0z9W,Rio carnival: 20 hurt as out-of-control float hits fence https://t.co/TelbtZ0z9W,8.36188E+17,92,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[78],2017-02-27T12:16:23Z,no image,
735,1.56065E+18,Why is Geert Wilders so popular? https://t.co/SzZ0XJ9ne2,Why is Geert Wilders so popular? https://t.co/SzZ0XJ9ne2,8.3638E+17,106,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[48],2017-02-28T00:59:51Z,no image,
913,1.56065E+18,Republicans will be looking for President Trump to steady himself after a turbulent start https://t.co/e9FMk7FGGi,Republicans will be looking for President Trump to steady himself after a turbulent start https://t.co/e9FMk7FGGi,8.36554E+17,151,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[92],2017-02-28T12:28:05Z,no image,
219,1.56065E+18,"China?€?s heavy hand pushes preferred pick for Hong Kong?€?s next leader 
https://t.co/BnKGrrZm8a https://t.co/OohOuuqLGZ","China?€?s heavy hand pushes preferred pick for Hong Kong?€?s next leader 
https://t.co/BnKGrrZm8a https://t.co/OohOuuqLGZ",8.36796E+17,42,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[37],2017-03-01T04:30:11Z,no image,
641,1.56065E+18,"RT @BBCBreaking: President Trump promises ""renewal of American spirit"" in first speech to joint session of Congress https://t.co/L97EN1JM1j","RT @BBCBreaking: President Trump promises ""renewal of American spirit"" in first speech to joint session of Congress https://t.co/L97EN1JM1j",8.36762E+17,0,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[91],2017-03-01T02:15:44Z,no image,
915,1.56065E+18,"Subscribe to The Daily, a new audio news report hosted by @mikiebarb, here: https://t.co/ilmkBNxhcH","Subscribe to The Daily, a new audio news report hosted by @mikiebarb, here: https://t.co/ilmkBNxhcH",8.36549E+17,34,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[20],2017-02-28T12:10:01Z,no image,
752,1.56065E+18,Top Soviet Olympic gymnast Olga Korbut sells off medals https://t.co/fLFPM3ucjf,Top Soviet Olympic gymnast Olga Korbut sells off medals https://t.co/fLFPM3ucjf,8.36283E+17,155,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[120],2017-02-27T18:31:15Z,no image,
806,1.56065E+18,"Television Review: President Trump Changes His Tone, if Not His Tune https://t.co/ivkk30prqZ","Television Review: President Trump Changes His Tone, if Not His Tune https://t.co/ivkk30prqZ",8.36831E+17,198,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[109],2017-03-01T06:48:56Z,no image,
919,1.56065E+18,Morning Briefing: Here's what you need to know to start your day https://t.co/xn8kLds23L https://t.co/g30LqFPleH,Morning Briefing: Here's what you need to know to start your day https://t.co/xn8kLds23L https://t.co/g30LqFPleH,8.36539E+17,79,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[39],2017-02-28T11:30:14Z,no image,
624,1.56065E+18,".@realDonaldTrump:  ""Obamacare is collapsing and we must act decisively to protect all Americans."" 

#JointAddress https://t.co/mxbztcDvZ8",".@realDonaldTrump:  ""Obamacare is collapsing and we must act decisively to protect all Americans."" 

#JointAddress https://t.co/mxbztcDvZ8",8.36769E+17,94,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[36],2017-03-01T02:44:21Z,no image,
874,1.56065E+18,RT @NYTScience: SpaceX says it will send 2 tourists around moon in 2018. They would be first humans to travel that far since 1972. https://?€?,RT @NYTScience: SpaceX says it will send 2 tourists around moon in 2018. They would be first humans to travel that far since 1972. https://?€?,8.36665E+17,0,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[378],2017-02-28T19:49:32Z,no image,
760,1.56065E+18,Togolese striker Francis Kone saves opponent's life https://t.co/PJmVk7ONE2,Togolese striker Francis Kone saves opponent's life https://t.co/PJmVk7ONE2,8.36246E+17,295,BBCWorld,https://pbs.twimg.com/profile_images/694449140269518848/57ZmXva0_normal.jpg,[132],2017-02-27T16:04:09Z,no image,
386,1.56065E+18,NYC is taking more civil-rights cases involving police to trial https://t.co/1cverFCCIh,NYC is taking more civil-rights cases involving police to trial https://t.co/1cverFCCIh,8.36388E+17,74,WSJ,https://pbs.twimg.com/profile_images/685113343204585473/jV72Zljq_normal.jpg,[55],2017-02-28T01:30:06Z,no image,
972,1.56065E+18,"Fox News and Swedish guest spar over ""national security adviser"" title https://t.co/UKThEfwvam","Fox News and Swedish guest spar over ""national security adviser"" title https://t.co/UKThEfwvam",8.36369E+17,308,nytimes,https://pbs.twimg.com/profile_images/758384037589348352/KB3RFwFm_normal.jpg,[192],2017-02-28T00:16:06Z,no image,
509,1.56065E+18,RT @STsportsdesk: Tennis (@ATPWorldTour): @DjokerNole eyes @AbiertoTelcel redemption after Australian Open nightmare. #AMT2017 See https://?€?,RT @STsportsdesk: Tennis (@ATPWorldTour): @DjokerNole eyes @AbiertoTelcel redemption after Australian Open nightmare. #AMT2017 See https://?€?,8.36528E+17,0,STcom,https://pbs.twimg.com/profile_images/630988935720648704/HkmsHBTM_normal.jpg,[3],2017-02-28T10:47:42Z,no image,
